stage,stage_group,dataset,alpha,num_clients,seed,method,round,train_loss,test_accuracy,CR,CA,DI,N_eff,cos_delta_corrected_vs_base,rel_delta_change,corrected_delta_norm,base_delta_norm,graph_density,mean_degree,max_degree,min_degree,connected_components,positive_edge_count,negative_edge_count,signed_edge_ratio,graph_source,graph_mode,graph_preset,operator_type,lambda,clip_threshold,cap_threshold,client_contribution_weights,max_contribution,contribution_entropy,top1_client_id_by_contribution,top3_contribution_mass,status,result_path
stage1,stage1_main,fashionmnist,0.1,20,42,uniform_graph_control,16,0.19370641441882147,0.8365,0.531578947368421,0.7179328128141759,0.14718415112648264,11.332983587048364,0.9994502987355461,0.043016523735622245,0.20534655541082816,0.21125318095902662,0.25263157894736843,2.061774066609072,3.0067538471382296,1.71814505550756,1.0,48.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14718415112648264,2.591634818877397,11,0.3919527120898171,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_uniform_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,uniform_graph_control,17,0.18894154522624912,0.8318,0.531578947368421,0.7187434023698025,0.14745257950620896,11.477050653507405,0.9994499090570397,0.045362892583972726,0.19895075505475485,0.20542158788691928,0.25263157894736843,2.036892100561099,2.546115125701373,1.6974100838009154,1.0,48.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14745257950620896,2.594967789685717,11,0.36736899863255945,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_uniform_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,uniform_graph_control,18,0.19025856436718175,0.8294,0.5210526315789473,0.7193494876448052,0.1648537586013834,11.334692839509271,0.9995342187938648,0.04336440277870103,0.19561507026718372,0.20193016771272307,0.2578947368421053,2.0877779514210038,2.982539930601434,1.704308531772248,1.0,49.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1648537586013834,2.5983692831656358,11,0.3685634423493096,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_uniform_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,uniform_graph_control,19,0.18610840109940965,0.8307,0.5052631578947369,0.749456583398802,0.16377345294139242,11.451355730620921,0.9990197624891166,0.049242726936999805,0.17336536448481704,0.1773652695651011,0.24736842105263157,2.0499419698375325,2.616947195537275,1.7446314636915166,1.0,47.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.16377345294139242,2.6050643552519555,11,0.3665632413836879,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_uniform_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,uniform_graph_control,20,0.17481282901047188,0.84,0.5421052631578948,0.7705031700103537,0.14929899166935803,11.635993780109617,0.99896250350651,0.05582396221237597,0.1544031530426637,0.15972580618485682,0.24736842105263157,2.0276638252286654,2.588507010930212,1.7256713406201412,1.0,47.0,0.0,0.0,update_delta,knn,none,laplacian,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14929899166935803,2.6062061270739725,11,0.3696160915994464,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_uniform_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,identity_or_no_graph_control,1,1.2673162268786942,0.3639,0.18947368421052632,0.44800258991163655,0.16663746752952682,10.305687040348792,0.9999999999991965,0.0,1.1155187702345126,1.1155187702345126,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,update_delta,knn,none,identity_passthrough,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.16663746752952682,2.487198016163579,11,0.40146876649104396,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_identity_or_no_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,identity_or_no_graph_control,2,0.640903746271097,0.6061,0.2789473684210526,0.49078551064048637,0.15700938877289053,10.805623790098457,0.999999999998593,0.0,0.8430309707378446,0.8430309707378446,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,update_delta,knn,none,identity_passthrough,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.15700938877289053,2.553879024911215,11,0.40743981243087857,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_identity_or_no_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,identity_or_no_graph_control,3,0.4500049333403363,0.6938,0.2789473684210526,0.5037420496934506,0.13353797172119672,11.360260674784675,0.9999999999980043,0.0,0.7078219447363514,0.7078219447363514,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,update_delta,knn,none,identity_passthrough,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.13353797172119672,2.583269647344844,5,0.37610869834361194,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_identity_or_no_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,identity_or_no_graph_control,4,0.37369386360706186,0.6727,0.23684210526315788,0.42569548002796054,0.16050328964049718,11.18795004632431,0.9999999999982627,0.0,0.7586931652736584,0.7586931652736584,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,update_delta,knn,none,identity_passthrough,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.16050328964049718,2.571091712394119,11,0.3770043826474391,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_identity_or_no_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,identity_or_no_graph_control,5,0.35541085867533034,0.7412,0.32105263157894737,0.5186056658615034,0.1392844763100259,11.578016345364684,0.9999999999961942,0.0,0.5125753304967683,0.5125753304967683,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,update_delta,knn,none,identity_passthrough,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1392844763100259,2.5898309285364385,11,0.3657367616782323,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_identity_or_no_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,identity_or_no_graph_control,6,0.32999416246016644,0.6441,0.3631578947368421,0.5516894119455692,0.14608274487522957,11.542752639648077,0.9999999999949958,0.0,0.44702211961058874,0.44702211961058874,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,update_delta,knn,none,identity_passthrough,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14608274487522957,2.5916988373384333,11,0.3672938346708047,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_identity_or_no_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,identity_or_no_graph_control,7,0.3106240975593576,0.7084,0.30526315789473685,0.5382096995321477,0.1475412399333553,11.336182420781197,0.9999999999957884,0.0,0.4872715831672222,0.4872715831672222,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,update_delta,knn,none,identity_passthrough,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1475412399333553,2.5842729516249228,11,0.38199222456977666,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_identity_or_no_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,identity_or_no_graph_control,8,0.26930156673529415,0.744,0.39473684210526316,0.574559301920742,0.155549210086266,11.247535283694555,0.9999999999937874,0.0,0.4011971654508022,0.4011971654508022,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,update_delta,knn,none,identity_passthrough,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.155549210086266,2.583652905211586,11,0.3836307799542858,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_identity_or_no_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,identity_or_no_graph_control,9,0.24388247241649236,0.7692,0.4368421052631579,0.5845644538598991,0.16494990328898512,10.969633300080167,0.9999999999925149,0.0,0.3655121859033763,0.3655121859033763,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,update_delta,knn,none,identity_passthrough,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.16494990328898512,2.573841240332444,11,0.38633011518552357,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_identity_or_no_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,identity_or_no_graph_control,10,0.2334691771961081,0.7443,0.4842105263157895,0.6315884143272317,0.16534066770148392,10.938170152809349,0.9999999999901391,0.0,0.31845121710461904,0.31845121710461904,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,update_delta,knn,none,identity_passthrough,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.16534066770148392,2.57412741211259,11,0.4030175712877491,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_identity_or_no_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,identity_or_no_graph_control,11,0.2314602294578832,0.8119,0.4473684210526316,0.6241151803672804,0.1506501769800642,11.000648997915281,0.9999999999912078,0.0,0.337247788772491,0.337247788772491,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,update_delta,knn,none,identity_passthrough,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.1506501769800642,2.5710980750058683,11,0.40390686101181084,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_identity_or_no_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,identity_or_no_graph_control,12,0.21901246344349326,0.8229,0.5157894736842106,0.6904214376701892,0.14544639787842017,11.5225702945284,0.9999999999838602,0.0,0.24891520181198137,0.24891520181198137,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,update_delta,knn,none,identity_passthrough,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.14544639787842017,2.591523473361725,11,0.3639115483953048,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_identity_or_no_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
stage1,stage1_main,fashionmnist,0.1,20,42,identity_or_no_graph_control,13,0.21757366763111657,0.8004,0.5105263157894737,0.691784360697081,0.15203983420417183,11.57408451421543,0.9999999999825423,0.0,0.2393361778496667,0.2393361778496667,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,update_delta,knn,none,identity_passthrough,0.05,nan,nan,"[0.00435,0.008233333333333334,0.07656666666666667,0.07896666666666667,0.007233333333333333,0.10628333333333333,0.007683333333333334,0.015533333333333333,0.10366666666666667,0.06193333333333333,0.03743333333333333,0.12471666666666667,0.012183333333333332,0.06956666666666667,0.0066166666666666665,0.04903333333333333,0.10068333333333333,0.02263333333333333,0.0574,0.04928333333333333]",0.15203983420417183,2.5989350176736075,11,0.36578759311352577,RUN,D:\jongseol\experiments_current\pathology_graph_case_study\result_general_graph_smooth_seed42_case_stage1_identity_or_no_graph_control_dfashionmnist_a0p1_n20_r20_s42_opna.json
